1.0000000000000000e+00,0.0000000000000000e+00,2.3526330806304840e-01
1.0000000000000000e+00,1.0000000000000000e+00,7.3687703245238501e-01
2.0000000000000000e+00,0.0000000000000000e+00,2.4314770299501143e-01
2.0000000000000000e+00,1.0000000000000000e+00,7.3706238757715137e-01
3.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
3.0000000000000000e+00,1.0000000000000000e+00,7.6877032452384997e-01
4.0000000000000000e+00,0.0000000000000000e+00,3.1477029950114366e-02
4.0000000000000000e+00,1.0000000000000000e+00,7.7062387577151392e-01
5.0000000000000000e+00,0.0000000000000000e+00,1.8779804094293454e-01
5.0000000000000000e+00,1.0000000000000000e+00,8.2750113212691778e-01
6.0000000000000000e+00,0.0000000000000000e+00,1.3253643768973153e-01
6.0000000000000000e+00,1.0000000000000000e+00,8.8790794343704882e-01
7.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
7.0000000000000000e+00,1.0000000000000000e+00,7.6877032452384997e-01
8.0000000000000000e+00,0.0000000000000000e+00,3.1477029950114366e-02
8.0000000000000000e+00,1.0000000000000000e+00,7.7062387577151392e-01
9.0000000000000000e+00,0.0000000000000000e+00,1.8779804094293454e-01
9.0000000000000000e+00,1.0000000000000000e+00,8.2750113212691778e-01
1.0000000000000000e+01,0.0000000000000000e+00,1.3253643768973153e-01
1.0000000000000000e+01,1.0000000000000000e+00,8.8790794343704882e-01
1.1000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00
1.1000000000000000e+01,1.0000000000000000e+00,7.6877032452384997e-01
1.2000000000000000e+01,0.0000000000000000e+00,3.1477029950114366e-02
1.2000000000000000e+01,1.0000000000000000e+00,7.7062387577151392e-01
1.3000000000000000e+01,0.0000000000000000e+00,1.8779804094293454e-01
1.3000000000000000e+01,1.0000000000000000e+00,8.2750113212691778e-01
1.4000000000000000e+01,0.0000000000000000e+00,1.3253643768973153e-01
1.4000000000000000e+01,1.0000000000000000e+00,8.8790794343704882e-01
1.5000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00
1.5000000000000000e+01,1.0000000000000000e+00,7.6877032452384997e-01
1.6000000000000000e+01,0.0000000000000000e+00,3.1477029950114366e-02
1.6000000000000000e+01,1.0000000000000000e+00,7.7062387577151392e-01
1.7000000000000000e+01,0.0000000000000000e+00,1.8779804094293454e-01
1.7000000000000000e+01,1.0000000000000000e+00,8.2750113212691778e-01
1.8000000000000000e+01,0.0000000000000000e+00,1.3253643768973153e-01
1.8000000000000000e+01,1.0000000000000000e+00,8.8790794343704882e-01
